FK_DateID;FK_Product;FK_Customer;DD_OrderID;ShipMode;total_cost;items_number
2372;4651;1278;CA-2018-154718;Second Class;6.00;1
3179;2930;183;CA-2018-154732;First Class;16.03;1
2360;3967;618;CA-2018-154760;Standard Class;274.49;1
2421;2158;3093;CA-2018-154809;Standard Class;90.64;1
3185;5613;4708;CA-2018-154816;Standard Class;5.78;1
2522;101;1420;CA-2018-154907;Standard Class;205.33;1
3405;3733;291;CA-2018-154935;Standard Class;17.88;1
3107;4570;2952;CA-2018-154949;Standard Class;14.73;1
2928;2596;4143;CA-2018-155047;First Class;5.95;1
3308;3680;1895;CA-2018-155075;Standard Class;631.17;1
3305;3431;1103;CA-2018-155089;Standard Class;45.66;1
2797;7112;3224;CA-2018-155152;Second Class;252.00;1
3275;5595;1290;CA-2018-155159;Second Class;48.87;1
3155;6441;3853;CA-2018-155292;First Class;204.98;4
3155;4566;3853;CA-2018-155292;First Class;204.98;4
3155;265;3853;CA-2018-155292;First Class;204.98;4
3155;6533;3853;CA-2018-155292;First Class;204.98;4
3374;5990;1369;CA-2018-155362;Standard Class;32.56;1
3395;1861;4179;CA-2018-155376;Standard Class;839.43;1
2555;5375;3999;CA-2018-155460;First Class;901.20;2
2555;3582;3999;CA-2018-155460;First Class;901.20;2
3143;4453;3578;CA-2018-155558;Standard Class;26.15;2
3143;6814;3578;CA-2018-155558;Standard Class;26.15;2
3280;1941;1699;CA-2018-155607;Standard Class;152.07;2
3280;3633;1699;CA-2018-155607;Standard Class;152.07;2
3194;1238;2674;CA-2018-155621;Standard Class;274.20;1
2654;1483;542;CA-2018-155642;Standard Class;24.50;2
2654;1014;542;CA-2018-155642;Standard Class;24.50;2
2460;1865;4708;CA-2018-155698;First Class;668.54;2
2460;4513;4708;CA-2018-155698;First Class;668.54;2
2912;215;3391;CA-2018-155705;Second Class;866.40;1
2449;3873;2566;CA-2018-155712;Standard Class;107.64;1
2853;3052;4527;CA-2018-155740;First Class;76.77;1
2464;2811;2686;CA-2018-155824;Standard Class;61.87;2
2464;1817;2686;CA-2018-155824;Standard Class;61.87;2
2739;5044;58;CA-2018-155873;Standard Class;228.28;3
2739;6480;58;CA-2018-155873;Standard Class;228.28;3
2739;5186;58;CA-2018-155873;Standard Class;228.28;3
2506;484;2124;CA-2018-155880;Standard Class;1986.52;3
2506;679;2124;CA-2018-155880;Standard Class;1986.52;3
2506;238;2124;CA-2018-155880;Standard Class;1986.52;3
2974;4992;216;CA-2018-155929;Standard Class;6.36;1
2755;3438;2295;CA-2018-155936;Standard Class;3.03;1
3280;2153;807;CA-2018-155957;Standard Class;265.40;2
3280;1947;807;CA-2018-155957;Standard Class;265.40;2
2496;866;450;CA-2018-155985;First Class;211.84;1
2991;895;3682;CA-2018-156237;First Class;517.25;6
2991;7289;3682;CA-2018-156237;First Class;517.25;6
2991;7312;3682;CA-2018-156237;First Class;517.25;6
2991;3726;3682;CA-2018-156237;First Class;517.25;6
2991;444;3682;CA-2018-156237;First Class;517.25;6
2991;2885;3682;CA-2018-156237;First Class;517.25;6
2495;1877;3710;CA-2018-156272;Standard Class;64.38;1
3133;4193;3142;CA-2018-156363;Standard Class;64.38;2
3133;7935;3142;CA-2018-156363;Standard Class;64.38;2
3045;2591;4247;CA-2018-156391;First Class;2.22;1
3320;3912;928;CA-2018-156412;Standard Class;5.34;1
3264;3726;2418;CA-2018-156622;First Class;248.48;4
3264;5449;2418;CA-2018-156622;First Class;248.48;4
3264;1659;2418;CA-2018-156622;First Class;248.48;4
3264;4881;2418;CA-2018-156622;First Class;248.48;4
3380;4385;618;CA-2018-156664;Standard Class;233.53;4
3380;2140;618;CA-2018-156664;Standard Class;233.53;4
3380;5311;618;CA-2018-156664;Standard Class;233.53;4
3380;3866;618;CA-2018-156664;Standard Class;233.53;4
3426;4408;2371;CA-2018-156720;Standard Class;3.02;1
2621;2574;1902;CA-2018-156769;First Class;54.66;1
2876;3628;2332;CA-2018-156776;Standard Class;2563.31;8
2876;5243;2332;CA-2018-156776;Standard Class;2563.31;8
2876;1444;2332;CA-2018-156776;Standard Class;2563.31;8
2876;2874;2332;CA-2018-156776;Standard Class;2563.31;8
2876;7166;2332;CA-2018-156776;Standard Class;2563.31;8
2876;426;2332;CA-2018-156776;Standard Class;2563.31;8
2876;2007;2332;CA-2018-156776;Standard Class;2563.31;8
2876;7716;2332;CA-2018-156776;Standard Class;2563.31;8
2807;6863;2115;CA-2018-156818;Second Class;132.60;1
2627;548;1220;CA-2018-156895;Standard Class;128.05;1
3065;727;1493;CA-2018-156951;Standard Class;643.52;4
3065;3083;1493;CA-2018-156951;Standard Class;643.52;4
3065;5742;1493;CA-2018-156951;Standard Class;643.52;4
3065;5731;1493;CA-2018-156951;Standard Class;643.52;4
3323;3162;3529;CA-2018-156958;First Class;497.04;5
3323;3177;3529;CA-2018-156958;First Class;497.04;5
3323;1210;3529;CA-2018-156958;First Class;497.04;5
3323;3347;3529;CA-2018-156958;First Class;497.04;5
3323;7373;3529;CA-2018-156958;First Class;497.04;5
2767;798;1149;CA-2018-157091;Standard Class;526.45;1
2582;5180;1810;CA-2018-157112;First Class;17.10;2
2582;2880;1810;CA-2018-157112;First Class;17.10;2
3180;5507;19;CA-2018-157196;Standard Class;12.96;1
2375;542;1077;CA-2018-157252;Second Class;207.84;1
2399;7693;4441;CA-2018-157273;First Class;604.76;1
2925;782;1361;CA-2018-157350;Standard Class;64.96;1
2692;6252;687;CA-2018-157413;Standard Class;324.74;1
3258;7884;2025;CA-2018-157420;Same Day;55.17;1
3231;992;2745;CA-2018-157448;Standard Class;132.36;2
3231;1210;2745;CA-2018-157448;Standard Class;132.36;2
3306;8004;1670;CA-2018-157469;Standard Class;170.91;2
3306;2384;1670;CA-2018-157469;Standard Class;170.91;2
3211;2742;1645;CA-2018-157483;Standard Class;181.86;1
3352;6991;1922;CA-2018-157651;Standard Class;14.20;1
3077;6783;3804;CA-2018-157672;First Class;63.82;1
2740;3261;2550;CA-2018-157833;First Class;51.31;1
2544;3142;1328;CA-2018-157854;Standard Class;2747.25;2
2544;1304;1328;CA-2018-157854;Standard Class;2747.25;2
2536;7984;253;CA-2018-157903;Standard Class;383.84;1
3007;4873;3209;CA-2018-157931;Second Class;830.24;2
3007;284;3209;CA-2018-157931;Second Class;830.24;2
2470;7298;4379;CA-2018-157966;Same Day;1358.86;7
2470;7540;4379;CA-2018-157966;Same Day;1358.86;7
2470;2264;4379;CA-2018-157966;Same Day;1358.86;7
2470;2596;4379;CA-2018-157966;Same Day;1358.86;7
2470;555;4379;CA-2018-157966;Same Day;1358.86;7
2470;7204;4379;CA-2018-157966;Same Day;1358.86;7
2470;5218;4379;CA-2018-157966;Same Day;1358.86;7
3330;6917;4209;CA-2018-157980;First Class;127.98;1
2945;1810;81;CA-2018-157987;Standard Class;2255.86;12
2945;534;81;CA-2018-157987;Standard Class;2255.86;12
2945;4554;81;CA-2018-157987;Standard Class;2255.86;12
2945;1585;81;CA-2018-157987;Standard Class;2255.86;12
2945;4041;81;CA-2018-157987;Standard Class;2255.86;12
2945;6943;81;CA-2018-157987;Standard Class;2255.86;12
2945;912;81;CA-2018-157987;Standard Class;2255.86;12
2945;2254;81;CA-2018-157987;Standard Class;2255.86;12
2945;7924;81;CA-2018-157987;Standard Class;2255.86;12
2945;6602;81;CA-2018-157987;Standard Class;2255.86;12
2945;2764;81;CA-2018-157987;Standard Class;2255.86;12
2945;5630;81;CA-2018-157987;Standard Class;2255.86;12
2972;6915;1153;CA-2018-158036;Standard Class;9.09;1
2718;7817;404;CA-2018-158071;Standard Class;115.91;3
2718;4729;404;CA-2018-158071;Standard Class;115.91;3
2718;6005;404;CA-2018-158071;Standard Class;115.91;3
2704;2482;1064;CA-2018-158106;Standard Class;8.64;1
3235;3504;2584;CA-2018-158120;Standard Class;23.76;2
3235;5515;2584;CA-2018-158120;Standard Class;23.76;2
2883;935;2388;CA-2018-158169;First Class;597.86;2
2883;1843;2388;CA-2018-158169;First Class;597.86;2
3195;509;2056;CA-2018-158246;First Class;215.97;1
2876;6822;795;CA-2018-158344;Standard Class;63.96;1
3026;3446;2048;CA-2018-158379;Second Class;4749.32;3
3026;6538;2048;CA-2018-158379;Second Class;4749.32;3
3026;6951;2048;CA-2018-158379;Second Class;4749.32;3
3110;3747;581;CA-2018-158386;Standard Class;124.75;1
2704;1037;2905;CA-2018-158407;Standard Class;103.96;2
2704;7627;2905;CA-2018-158407;Standard Class;103.96;2
3209;2018;386;CA-2018-158561;Second Class;1158.12;1
3424;4997;2524;CA-2018-158673;Standard Class;209.70;1
3120;4794;2918;CA-2018-158722;Standard Class;45.52;1
3382;6538;74;CA-2018-158729;First Class;1665.62;1
3381;2517;4690;CA-2018-158736;Standard Class;5.76;1
3121;5004;2029;CA-2018-158743;Standard Class;199.17;3
3121;3633;2029;CA-2018-158743;Standard Class;199.17;3
3121;2485;2029;CA-2018-158743;Standard Class;199.17;3
3246;6480;45;CA-2018-158876;Second Class;138.69;4
3246;1037;45;CA-2018-158876;Second Class;138.69;4
3246;4839;45;CA-2018-158876;Second Class;138.69;4
3246;2601;45;CA-2018-158876;Second Class;138.69;4
2693;5770;998;CA-2018-158883;Same Day;25.34;1
2703;3452;3163;CA-2018-158953;Standard Class;6.37;1
3350;1029;675;CA-2018-158967;First Class;19.10;1
3110;1597;4750;CA-2018-159100;Standard Class;1893.78;2
3110;7036;4750;CA-2018-159100;Standard Class;1893.78;2
2756;4333;2696;CA-2018-159107;Second Class;2.88;1
3175;2249;2645;CA-2018-159135;Standard Class;4.30;1
2426;2280;991;CA-2018-159149;First Class;702.84;3
2426;36;991;CA-2018-159149;First Class;702.84;3
2426;7364;991;CA-2018-159149;First Class;702.84;3
3219;7990;2524;CA-2018-159156;First Class;629.95;1
2590;203;3920;CA-2018-159226;Second Class;344.98;1
3110;7283;1819;CA-2018-159282;Standard Class;599.98;1
2469;8037;2512;CA-2018-159352;Standard Class;69.93;1
2357;7268;690;CA-2018-159366;First Class;3059.98;1
3115;7680;3822;CA-2018-159457;Standard Class;16.68;1
2652;2902;4480;CA-2018-159464;First Class;524.85;5
2652;1911;4480;CA-2018-159464;First Class;524.85;5
2652;7706;4480;CA-2018-159464;First Class;524.85;5
2652;7680;4480;CA-2018-159464;First Class;524.85;5
2652;141;4480;CA-2018-159464;First Class;524.85;5
3284;3941;2443;CA-2018-159506;Standard Class;656.22;2
3284;5569;2443;CA-2018-159506;Standard Class;656.22;2
3198;6168;2972;CA-2018-159597;Standard Class;163.55;2
3198;7096;2972;CA-2018-159597;Standard Class;163.55;2
2557;3646;913;CA-2018-159604;First Class;8.76;1
3197;7958;3623;CA-2018-159667;Standard Class;691.14;2
3197;6917;3623;CA-2018-159667;Standard Class;691.14;2
2625;6667;28;CA-2018-159688;Standard Class;79.99;1
2923;46;4386;CA-2018-159793;Standard Class;130.98;1
2938;5863;2193;CA-2018-159884;Standard Class;19.12;2
2938;4286;2193;CA-2018-159884;Standard Class;19.12;2
2979;4028;4352;CA-2018-159954;Standard Class;2.78;1
3049;5171;4317;CA-2018-160017;Standard Class;10.36;1
3319;4812;2889;CA-2018-160031;Second Class;74.35;1
2593;734;2726;CA-2018-160045;First Class;1.98;1
2485;2423;1641;CA-2018-160087;Standard Class;23.83;1
3242;238;3870;CA-2018-160122;Standard Class;182.97;2
3242;4160;3870;CA-2018-160122;Standard Class;182.97;2
3035;7472;587;CA-2018-160325;Same Day;829.83;2
3035;7645;587;CA-2018-160325;Same Day;829.83;2
3221;7089;90;CA-2018-160416;Second Class;163.96;1
2379;6400;3695;CA-2018-160423;Standard Class;383.99;2
2379;3805;3695;CA-2018-160423;Standard Class;383.99;2
2676;5027;1554;CA-2018-160458;Second Class;25.92;1
3215;5375;1120;CA-2018-160514;Standard Class;10.56;1
3232;6876;630;CA-2018-160633;Standard Class;1126.29;3
3232;2714;630;CA-2018-160633;Standard Class;1126.29;3
3232;7223;630;CA-2018-160633;Standard Class;1126.29;3
3151;4597;4013;CA-2018-160661;Standard Class;21.93;1
2618;4031;4799;CA-2018-160724;Standard Class;34.50;1
3014;3100;1699;CA-2018-160801;Same Day;4.84;1
3305;7610;2304;CA-2018-160885;Standard Class;2479.96;1
2880;2966;1408;CA-2018-160899;Second Class;477.51;1
2369;2630;4690;CA-2018-160934;Standard Class;21.40;1
2598;2558;2978;CA-2018-160962;Standard Class;15.23;2
2598;6028;2978;CA-2018-160962;Standard Class;15.23;2
3153;5329;1791;CA-2018-160983;Second Class;46.96;1
3195;835;3627;CA-2018-161018;Second Class;96.53;1
2455;3332;749;CA-2018-161046;Same Day;839.25;4
2455;1848;749;CA-2018-161046;Same Day;839.25;4
2455;4228;749;CA-2018-161046;Same Day;839.25;4
2455;7141;749;CA-2018-161046;Same Day;839.25;4
3023;3900;2155;CA-2018-161053;First Class;726.91;2
3023;7150;2155;CA-2018-161053;First Class;726.91;2
2948;4867;2509;CA-2018-161067;Second Class;697.52;4
2948;706;2509;CA-2018-161067;Second Class;697.52;4
2948;2591;2509;CA-2018-161067;Second Class;697.52;4
2948;675;2509;CA-2018-161067;Second Class;697.52;4
2671;3510;3115;CA-2018-161088;Standard Class;29.84;1
2857;1192;1527;CA-2018-161102;First Class;93.52;2
2857;6308;1527;CA-2018-161102;First Class;93.52;2
3171;7741;502;CA-2018-161130;Standard Class;361.37;1
2478;5928;4327;CA-2018-161172;Same Day;315.04;5
2478;7141;4327;CA-2018-161172;Same Day;315.04;5
2478;3978;4327;CA-2018-161172;Same Day;315.04;5
2478;1230;4327;CA-2018-161172;Same Day;315.04;5
2478;7988;4327;CA-2018-161172;Same Day;315.04;5
2872;975;4386;CA-2018-161200;Second Class;161.14;2
2872;9;4386;CA-2018-161200;Second Class;161.14;2
2404;1183;2338;CA-2018-161333;Standard Class;272.10;3
2404;1803;2338;CA-2018-161333;Standard Class;272.10;3
2404;5877;2338;CA-2018-161333;Standard Class;272.10;3
2682;5371;248;CA-2018-161340;Standard Class;129.83;2
2682;203;248;CA-2018-161340;Standard Class;129.83;2
2769;7447;769;CA-2018-161410;Standard Class;904.11;2
2769;7605;769;CA-2018-161410;Standard Class;904.11;2
3275;5357;1483;CA-2018-161459;Second Class;74.04;2
3275;7945;1483;CA-2018-161459;Second Class;74.04;2
3409;161;3734;CA-2018-161480;Standard Class;191.98;1
2950;1425;149;CA-2018-161557;Standard Class;108.40;1
3371;5460;3778;CA-2018-161578;Second Class;172.26;2
3371;6168;3778;CA-2018-161578;Second Class;172.26;2
2538;3696;1017;CA-2018-161592;Standard Class;8.10;1
2641;3359;1086;CA-2018-161655;Second Class;299.52;1
3203;930;1483;CA-2018-161739;Second Class;341.96;1
2644;7945;1881;CA-2018-161774;First Class;1078.43;5
2644;5504;1881;CA-2018-161774;First Class;1078.43;5
2644;4832;1881;CA-2018-161774;First Class;1078.43;5
2644;2355;1881;CA-2018-161774;First Class;1078.43;5
2644;612;1881;CA-2018-161774;First Class;1078.43;5
2377;8066;4561;CA-2018-161809;Standard Class;160.77;1
2950;2463;113;CA-2018-161823;Standard Class;5.96;1
2561;3978;587;CA-2018-161851;First Class;15.57;1
2384;3936;2000;CA-2018-161893;Standard Class;100.92;2
2384;6800;2000;CA-2018-161893;Standard Class;100.92;2
2927;6516;1399;CA-2018-161956;Second Class;2971.79;8
2927;7211;1399;CA-2018-161956;Second Class;2971.79;8
2927;719;1399;CA-2018-161956;Second Class;2971.79;8
2927;5050;1399;CA-2018-161956;Second Class;2971.79;8
2927;6042;1399;CA-2018-161956;Second Class;2971.79;8
2927;1877;1399;CA-2018-161956;Second Class;2971.79;8
2927;3680;1399;CA-2018-161956;Second Class;2971.79;8
2927;1167;1399;CA-2018-161956;Second Class;2971.79;8
3027;2704;3532;CA-2018-161970;Standard Class;30.90;2
3027;5700;3532;CA-2018-161970;Standard Class;30.90;2
2550;5746;4221;CA-2018-161984;Standard Class;14.77;2
2550;4305;4221;CA-2018-161984;Standard Class;14.77;2
2811;2059;2493;CA-2018-162015;Standard Class;1455.55;2
2811;7071;2493;CA-2018-162015;Standard Class;1455.55;2
2510;6991;1638;CA-2018-162033;Standard Class;57.01;2
2510;4391;1638;CA-2018-162033;Standard Class;57.01;2
2487;7567;4680;CA-2018-162075;Standard Class;537.54;1
3199;2476;4464;CA-2018-162096;Same Day;7.80;1
3142;4174;3518;CA-2018-162173;Standard Class;608.43;2
3142;1544;3518;CA-2018-162173;Standard Class;608.43;2
3267;5291;3677;CA-2018-162250;Same Day;7.78;1
2472;8037;1706;CA-2018-162474;First Class;7.99;1
3042;3562;1064;CA-2018-162481;Standard Class;278.23;2
3042;509;1064;CA-2018-162481;Standard Class;278.23;2
3355;5226;3970;CA-2018-162565;Same Day;608.55;3
3355;607;3970;CA-2018-162565;Same Day;608.55;3
3355;1399;3970;CA-2018-162565;Same Day;608.55;3
3040;2369;3765;CA-2018-162572;Second Class;130.56;2
3040;7052;3765;CA-2018-162572;Second Class;130.56;2
3088;5404;1521;CA-2018-162635;First Class;10.81;1
2863;7261;306;CA-2018-162691;Standard Class;1476.27;2
2863;5600;306;CA-2018-162691;Standard Class;1476.27;2
2742;4788;3423;CA-2018-162712;Second Class;74.35;1
3024;1454;2775;CA-2018-162789;Second Class;1083.07;2
3024;6943;2775;CA-2018-162789;Second Class;1083.07;2
3409;3619;1806;CA-2018-162880;Standard Class;3.85;1
3247;2924;321;CA-2018-162929;First Class;54.64;2
3247;5460;321;CA-2018-162929;First Class;54.64;2
2900;7047;928;CA-2018-162936;Standard Class;23.18;1
2613;1681;2905;CA-2018-162978;Standard Class;502.47;3
2613;5329;2905;CA-2018-162978;Standard Class;502.47;3
2613;7835;2905;CA-2018-162978;Standard Class;502.47;3
2780;230;1819;CA-2018-163006;Second Class;1584.86;3
2780;7761;1819;CA-2018-163006;Second Class;1584.86;3
2780;1292;1819;CA-2018-163006;Second Class;1584.86;3
2997;776;3209;CA-2018-163020;Standard Class;35.56;1
2899;2345;3596;CA-2018-163069;Second Class;9.91;1
2929;1483;4161;CA-2018-163097;Standard Class;120.57;1
3089;373;2935;CA-2018-163125;Second Class;321.20;2
3089;2751;2935;CA-2018-163125;Second Class;321.20;2
3295;3646;814;CA-2018-163139;Second Class;259.44;3
3295;6258;814;CA-2018-163139;Second Class;259.44;3
3295;6621;814;CA-2018-163139;Second Class;259.44;3
3099;925;4661;CA-2018-163160;First Class;170.57;3
3099;5496;4661;CA-2018-163160;First Class;170.57;3
3099;2996;4661;CA-2018-163160;First Class;170.57;3
3189;2981;1527;CA-2018-163188;Same Day;38.16;1
2610;2658;3139;CA-2018-163209;Standard Class;48.88;2
2610;5027;3139;CA-2018-163209;Standard Class;48.88;2
2425;5919;2465;CA-2018-163265;Standard Class;705.00;5
2425;4436;2465;CA-2018-163265;Standard Class;705.00;5
2425;618;2465;CA-2018-163265;Standard Class;705.00;5
2425;2730;2465;CA-2018-163265;Standard Class;705.00;5
2425;1385;2465;CA-2018-163265;Standard Class;705.00;5
2876;7141;1745;CA-2018-163321;Second Class;79.99;1
3037;3517;138;CA-2018-163335;First Class;79.00;2
3037;5966;138;CA-2018-163335;First Class;79.00;2
3388;2692;571;CA-2018-163405;Standard Class;12.51;2
3388;2327;571;CA-2018-163405;Standard Class;12.51;2
3408;5886;2477;CA-2018-163510;Second Class;400.39;2
3408;313;2477;CA-2018-163510;Second Class;400.39;2
2766;7518;4113;CA-2018-163531;Standard Class;239.97;1
3406;3248;1369;CA-2018-163671;Standard Class;21.31;1
2961;3606;1379;CA-2018-163692;First Class;7.85;1
3076;750;3687;CA-2018-163818;Standard Class;19.98;1
3417;685;2834;CA-2018-163860;Standard Class;125.98;4
3417;1414;2834;CA-2018-163860;Standard Class;125.98;4
3417;1023;2834;CA-2018-163860;Standard Class;125.98;4
3417;3759;2834;CA-2018-163860;Standard Class;125.98;4
3201;2838;3364;CA-2018-163874;Second Class;26.35;1
2449;7451;3315;CA-2018-163902;Standard Class;676.71;2
2449;6655;3315;CA-2018-163902;Standard Class;676.71;2
3418;6283;2613;CA-2018-163979;Second Class;725.84;1
3379;2579;159;CA-2018-164000;Standard Class;18.70;1
2668;6173;2628;CA-2018-164042;Standard Class;70.14;4
2668;1935;2628;CA-2018-164042;Standard Class;70.14;4
2668;3298;2628;CA-2018-164042;Standard Class;70.14;4
2668;4314;2628;CA-2018-164042;Standard Class;70.14;4
3166;4974;2604;CA-2018-164049;Standard Class;23.85;1
2388;5904;846;CA-2018-164098;First Class;18.16;1
2780;6239;3385;CA-2018-164112;Standard Class;1085.42;1
3217;6234;2865;CA-2018-164168;Standard Class;256.36;6
3217;2974;2865;CA-2018-164168;Standard Class;256.36;6
3217;8058;2865;CA-2018-164168;Standard Class;256.36;6
3217;4090;2865;CA-2018-164168;Standard Class;256.36;6
3217;7136;2865;CA-2018-164168;Standard Class;256.36;6
3217;988;2865;CA-2018-164168;Standard Class;256.36;6
2398;6083;3172;CA-2018-164329;Same Day;129.30;1
3215;4734;1033;CA-2018-164364;Standard Class;47.10;3
3215;2204;1033;CA-2018-164364;Standard Class;47.10;3
3215;6456;1033;CA-2018-164364;Standard Class;47.10;3
2816;4497;3182;CA-2018-164378;Second Class;729.39;5
2816;7160;3182;CA-2018-164378;Second Class;729.39;5
2816;411;3182;CA-2018-164378;Second Class;729.39;5
2816;5739;3182;CA-2018-164378;Second Class;729.39;5
2816;2314;3182;CA-2018-164378;Second Class;729.39;5
2431;7177;1077;CA-2018-164707;Second Class;287.32;3
2431;7640;1077;CA-2018-164707;Second Class;287.32;3
2431;4692;1077;CA-2018-164707;Second Class;287.32;3
3011;6562;4344;CA-2018-164756;Standard Class;997.83;8
3011;5517;4344;CA-2018-164756;Standard Class;997.83;8
3011;7720;4344;CA-2018-164756;Standard Class;997.83;8
3011;7557;4344;CA-2018-164756;Standard Class;997.83;8
3011;1176;4344;CA-2018-164756;Standard Class;997.83;8
3011;4946;4344;CA-2018-164756;Standard Class;997.83;8
3011;5617;4344;CA-2018-164756;Standard Class;997.83;8
3011;2209;4344;CA-2018-164756;Standard Class;997.83;8
3107;4503;3978;CA-2018-164819;Second Class;13.05;1
3420;3298;2188;CA-2018-164826;Standard Class;134.52;4
3420;7396;2188;CA-2018-164826;Standard Class;134.52;4
3420;4286;2188;CA-2018-164826;Standard Class;134.52;4
3420;4521;2188;CA-2018-164826;Standard Class;134.52;4
3306;2751;3131;CA-2018-164917;Standard Class;47.96;1
2808;4690;2666;CA-2018-164959;Standard Class;8.67;1
2996;3491;1354;CA-2018-165008;Second Class;295.05;1
3280;2630;166;CA-2018-165029;Standard Class;12.84;1
3357;1933;1270;CA-2018-165099;First Class;1.39;1
3019;6432;542;CA-2018-165155;First Class;15.51;1
3219;6347;3199;CA-2018-165204;Second Class;728.96;2
3219;5550;3199;CA-2018-165204;Second Class;728.96;2
2741;7194;4338;CA-2018-165323;Standard Class;3505.84;2
2741;7336;4338;CA-2018-165323;Standard Class;3505.84;2
2864;111;934;CA-2018-165386;First Class;183.37;1
2491;6628;2018;CA-2018-165491;Standard Class;265.93;1
3111;5953;4344;CA-2018-165603;Second Class;62.92;2
3111;5382;4344;CA-2018-165603;Second Class;62.92;2
3237;2119;1033;CA-2018-165687;Standard Class;35.04;1
3307;2705;505;CA-2018-165715;Standard Class;32.77;1
2754;3589;3615;CA-2018-165757;Standard Class;50.41;3
2754;3789;3615;CA-2018-165757;Standard Class;50.41;3
2754;6427;3615;CA-2018-165757;Standard Class;50.41;3
3391;6470;1127;CA-2018-165841;Standard Class;517.91;3
3391;5024;1127;CA-2018-165841;Standard Class;517.91;3
3391;7662;1127;CA-2018-165841;Standard Class;517.91;3
2540;2566;2007;CA-2018-165904;Standard Class;235.44;2
2540;7440;2007;CA-2018-165904;Standard Class;235.44;2
2898;5630;3993;CA-2018-166093;Standard Class;3397.73;7
2898;6072;3993;CA-2018-166093;Standard Class;3397.73;7
2898;7752;3993;CA-2018-166093;Standard Class;3397.73;7
2898;4200;3993;CA-2018-166093;Standard Class;3397.73;7
2898;3878;3993;CA-2018-166093;Standard Class;3397.73;7
2898;1861;3993;CA-2018-166093;Standard Class;3397.73;7
2898;2862;3993;CA-2018-166093;Standard Class;3397.73;7
2553;2320;2912;CA-2018-166128;Standard Class;241.81;2
2553;6788;2912;CA-2018-166128;Standard Class;241.81;2
2817;3835;3168;CA-2018-166142;Standard Class;336.99;2
2817;1757;3168;CA-2018-166142;Standard Class;336.99;2
2501;7767;2011;CA-2018-166184;First Class;724.84;3
2501;4249;2011;CA-2018-166184;First Class;724.84;3
2501;542;2011;CA-2018-166184;First Class;724.84;3
2576;6651;2477;CA-2018-166198;First Class;174.14;2
2576;1425;2477;CA-2018-166198;First Class;174.14;2
2475;5722;2577;CA-2018-166296;Standard Class;314.55;1
3026;3562;2138;CA-2018-166317;Standard Class;438.01;4
3026;7583;2138;CA-2018-166317;Standard Class;438.01;4
3026;7127;2138;CA-2018-166317;Standard Class;438.01;4
3026;5736;2138;CA-2018-166317;Standard Class;438.01;4
2434;4442;3030;CA-2018-166415;Standard Class;11.22;1
3270;284;4645;CA-2018-166436;Standard Class;983.17;2
3270;5193;4645;CA-2018-166436;Standard Class;983.17;2
2651;6228;2381;CA-2018-166576;First Class;221.02;1
2663;7320;785;CA-2018-166695;Standard Class;868.45;3
2663;223;785;CA-2018-166695;Standard Class;868.45;3
2663;1073;785;CA-2018-166695;Standard Class;868.45;3
3236;7244;1980;CA-2018-166709;Standard Class;10499.97;1
3213;6228;1270;CA-2018-166835;Second Class;221.02;1
2574;1421;4221;CA-2018-166849;Standard Class;44.40;1
3011;7194;4655;CA-2018-166856;Standard Class;111.42;2
3011;3323;4655;CA-2018-166856;Standard Class;111.42;2
2984;7752;2604;CA-2018-166898;Second Class;163.39;2
2984;5343;2604;CA-2018-166898;Second Class;163.39;2
3265;7504;187;CA-2018-166919;Standard Class;195.96;1
3300;5113;4287;CA-2018-166926;Standard Class;183.82;2
3300;91;4287;CA-2018-166926;Standard Class;183.82;2
2587;4362;3071;CA-2018-166933;Standard Class;1.81;1
2669;1544;4757;CA-2018-167003;Standard Class;171.28;1
3263;6507;1174;CA-2018-167017;First Class;4.36;1
2717;2412;2757;CA-2018-167080;Standard Class;8.40;1
3123;6991;1231;CA-2018-167094;First Class;512.06;3
3123;219;1231;CA-2018-167094;First Class;512.06;3
3123;5640;1231;CA-2018-167094;First Class;512.06;3
2502;4851;547;CA-2018-167101;Second Class;247.92;2
2502;6722;547;CA-2018-167101;Second Class;247.92;2
3354;3069;604;CA-2018-167150;Standard Class;85.50;2
3354;3194;604;CA-2018-167150;Standard Class;85.50;2
3165;5193;3456;CA-2018-167227;First Class;95.66;2
3165;1941;3456;CA-2018-167227;First Class;95.66;2
3024;61;1568;CA-2018-167381;Second Class;269.68;2
3024;4453;1568;CA-2018-167381;Second Class;269.68;2
3303;1888;2658;CA-2018-167395;First Class;1271.17;3
3303;8076;2658;CA-2018-167395;First Class;1271.17;3
3303;6507;2658;CA-2018-167395;First Class;1271.17;3
2888;4681;2556;CA-2018-167542;Standard Class;17.54;1
2842;1769;1638;CA-2018-167549;First Class;298.11;1
2949;5550;3322;CA-2018-167626;Standard Class;109.70;2
2949;7112;3322;CA-2018-167626;Standard Class;109.70;2
2456;2570;1685;CA-2018-167640;Standard Class;528.71;4
2456;7508;1685;CA-2018-167640;Standard Class;528.71;4
2456;4721;1685;CA-2018-167640;Standard Class;528.71;4
2456;5009;1685;CA-2018-167640;Standard Class;528.71;4
3080;5385;3233;CA-2018-167661;Standard Class;121.81;3
3080;3460;3233;CA-2018-167661;Standard Class;121.81;3
3080;3069;3233;CA-2018-167661;Standard Class;121.81;3
2620;4712;4519;CA-2018-167668;First Class;59.20;1
